time_s,theta_rad,omega_rad_s,u,pwm_command,next_theta_rad,next_omega_rad_s,reward
3.089999999999999858e+00,3.250547219067811966e-03,9.109364327741786838e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250545589253306389e-03,9.023552411235868931e-05,-1.066821658497263468e-04
3.100000000000000089e+00,3.250545589253306389e-03,9.023552411235868931e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541631132364273e-03,9.063614561455324292e-05,-1.066817064423056992e-04
3.109999999999999876e+00,3.250541631132364273e-03,9.063614561455324292e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541631132364273e-03,9.103056800086051226e-05,-1.066817489101365868e-04
3.120000000000000107e+00,3.250541631132364273e-03,9.103056800086051226e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250545822083950043e-03,9.143180795945227146e-05,-1.066820512503557992e-04
3.129999999999999893e+00,3.250545822083950043e-03,9.143180795945227146e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250547451898455620e-03,9.057475108420476317e-05,-1.066823285745211402e-04
3.140000000000000124e+00,3.250547451898455620e-03,9.057475108420476317e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250546986237168312e-03,9.098761074710637331e-05,-1.066820953222044274e-04
3.149999999999999911e+00,3.250546986237168312e-03,9.098761074710637331e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250544425100088120e-03,9.012755617732182145e-05,-1.066820824815878908e-04
3.160000000000000142e+00,3.250544425100088120e-03,9.012755617732182145e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250539302825927734e-03,9.052267705556005239e-05,-1.066815504300497016e-04
3.169999999999999929e+00,3.250539302825927734e-03,9.052267705556005239e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250538371503353119e-03,9.090787352761253715e-05,-1.066815151200436703e-04
3.180000000000000160e+00,3.250538371503353119e-03,9.090787352761253715e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250534646213054657e-03,9.001752914628013968e-05,-1.066814378682094547e-04
3.189999999999999947e+00,3.250534646213054657e-03,9.001752914628013968e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250528359785676003e-03,9.037874406203627586e-05,-1.066808200580523364e-04
3.200000000000000178e+00,3.250528359785676003e-03,9.037874406203627586e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250528825446963310e-03,9.136445441981777549e-05,-1.066808222334997129e-04
3.209999999999999964e+00,3.250528825446963310e-03,9.136445441981777549e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250536043196916580e-03,9.172891441266983747e-05,-1.066814485349949705e-04
3.220000000000000195e+00,3.250536043196916580e-03,9.172891441266983747e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250540699809789658e-03,9.084487828658893704e-05,-1.066819079054764300e-04
3.229999999999999982e+00,3.250540699809789658e-03,9.084487828658893704e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250542795285582542e-03,9.123964991886168718e-05,-1.066818431787775894e-04
3.240000000000000213e+00,3.250542795285582542e-03,9.123964991886168718e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250542562454938889e-03,9.036980918608605862e-05,-1.066819902166413940e-04
3.250000000000000000e+00,3.250542562454938889e-03,9.036980918608605862e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250540001317858696e-03,9.076313290279358625e-05,-1.066816152948753434e-04
3.260000000000000231e+00,3.250540001317858696e-03,9.076313290279358625e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541398301720619e-03,9.115445573115721345e-05,-1.066817392295210654e-04
3.270000000000000018e+00,3.250541398301720619e-03,9.115445573115721345e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250540234148502350e-03,9.027835039887577295e-05,-1.066818282581467100e-04
3.280000000000000249e+00,3.250540234148502350e-03,9.027835039887577295e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250536741688847542e-03,9.066240454558283091e-05,-1.066813898871383798e-04
3.290000000000000036e+00,3.250536741688847542e-03,9.066240454558283091e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250536974519491196e-03,9.104113269131630659e-05,-1.066814429483789754e-04
3.300000000000000266e+00,3.250536974519491196e-03,9.104113269131630659e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541165471076965e-03,9.142701310338452458e-05,-1.066817457901142392e-04
3.310000000000000053e+00,3.250541165471076965e-03,9.142701310338452458e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250542795285582542e-03,9.055445843841880560e-05,-1.066820135678439574e-04
3.320000000000000284e+00,3.250542795285582542e-03,9.055445843841880560e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250542096793651581e-03,9.095115092350170016e-05,-1.066817603757788517e-04
3.330000000000000071e+00,3.250542096793651581e-03,9.095115092350170016e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250538837164640427e-03,9.007372136693447828e-05,-1.066817166206952431e-04
3.339999999999999858e+00,3.250538837164640427e-03,9.007372136693447828e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250536508858203888e-03,9.108885569730773568e-05,-1.066812886884126838e-04
3.350000000000000089e+00,3.250536508858203888e-03,9.108885569730773568e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250540932640433311e-03,9.147365199169144034e-05,-1.066817438490743269e-04
3.359999999999999876e+00,3.250540932640433311e-03,9.147365199169144034e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250543028116226196e-03,9.060154843609780073e-05,-1.066820421459419347e-04
3.370000000000000107e+00,3.250543028116226196e-03,9.060154843609780073e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250542795285582542e-03,9.100023453356698155e-05,-1.066818204702992082e-04
3.379999999999999893e+00,3.250542795285582542e-03,9.100023453356698155e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250540234148502350e-03,9.012642112793400884e-05,-1.066818101417557813e-04
3.390000000000000124e+00,3.250540234148502350e-03,9.012642112793400884e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250538371503353119e-03,9.114691056311130524e-05,-1.066814188138865023e-04
3.399999999999999911e+00,3.250538371503353119e-03,9.114691056311130524e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250543493777513504e-03,9.153897553915157914e-05,-1.066819148321039823e-04
3.410000000000000142e+00,3.250543493777513504e-03,9.153897553915157914e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250546287745237350e-03,9.067628707271069288e-05,-1.066822595254244454e-04
3.419999999999999929e+00,3.250546287745237350e-03,9.067628707271069288e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250546986237168312e-03,9.108685480896383524e-05,-1.066820914916149631e-04
3.430000000000000160e+00,3.250546986237168312e-03,9.108685480896383524e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250545123592019081e-03,9.022777521749958396e-05,-1.066821436062994249e-04
3.439999999999999947e+00,3.250545123592019081e-03,9.022777521749958396e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541165471076965e-03,9.062717435881495476e-05,-1.066816786410551939e-04
3.450000000000000178e+00,3.250541165471076965e-03,9.062717435881495476e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541165471076965e-03,9.102009062189608812e-05,-1.066817146350413194e-04
3.459999999999999964e+00,3.250541165471076965e-03,9.102009062189608812e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250545123592019081e-03,9.141946793533861637e-05,-1.066820093718742410e-04
3.470000000000000195e+00,3.250545123592019081e-03,9.141946793533861637e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250546753406524658e-03,9.056014823727309704e-05,-1.066822777310243419e-04
3.479999999999999982e+00,3.250546753406524658e-03,9.056014823727309704e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250546054914593697e-03,9.097026486415416002e-05,-1.066820338225155139e-04
3.490000000000000213e+00,3.250546054914593697e-03,9.097026486415416002e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250543260946869850e-03,9.010689245769754052e-05,-1.066820083253266539e-04
3.500000000000000000e+00,3.250543260946869850e-03,9.010689245769754052e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250537905842065811e-03,9.049801883520558476e-05,-1.066814611517978773e-04
3.510000000000000231e+00,3.250537905842065811e-03,9.049801883520558476e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250536741688847542e-03,9.087840589927509427e-05,-1.066814077779481716e-04
3.520000000000000018e+00,3.250536741688847542e-03,9.087840589927509427e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250539069995284081e-03,9.126059740083292127e-05,-1.066816030392549425e-04
3.530000000000000249e+00,3.250539069995284081e-03,9.126059740083292127e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250539069995284081e-03,9.037885320140048862e-05,-1.066817587659238886e-04
3.540000000000000036e+00,3.250539069995284081e-03,9.037885320140048862e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250536508858203888e-03,9.076057904167100787e-05,-1.066813849255582964e-04
3.550000000000000266e+00,3.250536508858203888e-03,9.076057904167100787e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250537673011422157e-03,9.114021668210625648e-05,-1.066815023440888428e-04
3.560000000000000053e+00,3.250537673011422157e-03,9.114021668210625648e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250542795285582542e-03,9.153027349384501576e-05,-1.066818714936123598e-04
3.570000000000000284e+00,3.250542795285582542e-03,9.153027349384501576e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250545589253306389e-03,9.066529310075566173e-05,-1.066822095757756852e-04
3.580000000000000071e+00,3.250545589253306389e-03,9.066529310075566173e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250546054914593697e-03,9.107320511247962713e-05,-1.066820332733689296e-04
3.589999999999999858e+00,3.250546054914593697e-03,9.107320511247962713e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250544192269444466e-03,9.021101868711411953e-05,-1.066820752219284373e-04
3.600000000000000089e+00,3.250544192269444466e-03,9.021101868711411953e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250540001317858696e-03,9.060675802174955606e-05,-1.066815978196735429e-04
3.609999999999999876e+00,3.250540001317858696e-03,9.060675802174955606e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250539768487215042e-03,9.099534509005025029e-05,-1.066816187131264991e-04
3.620000000000000107e+00,3.250539768487215042e-03,9.099534509005025029e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250543493777513504e-03,9.138957830145955086e-05,-1.066818951879497184e-04
3.629999999999999893e+00,3.250543493777513504e-03,9.138957830145955086e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250544657930731773e-03,9.052413952304050326e-05,-1.066821415674651001e-04
3.640000000000000124e+00,3.250544657930731773e-03,9.052413952304050326e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250543726608157158e-03,9.092694381251931190e-05,-1.066818711540134731e-04
3.649999999999999911e+00,3.250543726608157158e-03,9.092694381251931190e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250540234148502350e-03,9.005482570501044393e-05,-1.066818138574164273e-04
3.660000000000000142e+00,3.250540234148502350e-03,9.005482570501044393e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250537673011422157e-03,9.107466030400246382e-05,-1.066813755527958832e-04
3.669999999999999929e+00,3.250537673011422157e-03,9.107466030400246382e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250542329624295235e-03,9.146368392976000905e-05,-1.066818232193173438e-04
3.680000000000000160e+00,3.250542329624295235e-03,9.146368392976000905e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250544192269444466e-03,9.059547301148995757e-05,-1.066821166481485576e-04
3.689999999999999947e+00,3.250544192269444466e-03,9.059547301148995757e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250543959438800812e-03,9.099785529542714357e-05,-1.066818925494788422e-04
3.700000000000000178e+00,3.250543959438800812e-03,9.099785529542714357e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250541165471076965e-03,9.012766531668603420e-05,-1.066818821737456648e-04
3.709999999999999964e+00,3.250541165471076965e-03,9.012766531668603420e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250539535656571388e-03,9.115180728258565068e-05,-1.066814931742958255e-04
3.720000000000000195e+00,3.250539535656571388e-03,9.115180728258565068e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250538138672709465e-03,9.026938641909509897e-05,-1.066816995353906636e-04
3.729999999999999982e+00,3.250538138672709465e-03,9.026938641909509897e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250534646213054657e-03,9.064681944437325001e-05,-1.066812525771250312e-04
3.740000000000000213e+00,3.250534646213054657e-03,9.064681944437325001e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250534646213054657e-03,9.101842442760244012e-05,-1.066812925242120784e-04
3.750000000000000000e+00,3.250534646213054657e-03,9.101842442760244012e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250538604333996773e-03,9.139643225353211164e-05,-1.066815772927861292e-04
3.760000000000000231e+00,3.250538604333996773e-03,9.139643225353211164e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250539768487215042e-03,9.051499364431947470e-05,-1.066818214931433711e-04
3.770000000000000018e+00,3.250539768487215042e-03,9.051499364431947470e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250538604333996773e-03,9.090149978874251246e-05,-1.066815383541363393e-04
3.780000000000000249e+00,3.250538604333996773e-03,9.090149978874251246e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541398301720619e-03,9.129055979428812861e-05,-1.066817515208640170e-04
3.790000000000000036e+00,3.250541398301720619e-03,9.129055979428812861e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250541631132364273e-03,9.041668818099424243e-05,-1.066819299990680211e-04
3.800000000000000266e+00,3.250541631132364273e-03,9.041668818099424243e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250539535656571388e-03,9.080751624424010515e-05,-1.066815845915888454e-04
3.810000000000000053e+00,3.250539535656571388e-03,9.080751624424010515e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541165471076965e-03,9.119781316258013248e-05,-1.066817370236115516e-04
3.820000000000000284e+00,3.250541165471076965e-03,9.119781316258013248e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250540466979146004e-03,9.032210800796747208e-05,-1.066818544173393470e-04
3.830000000000000071e+00,3.250540466979146004e-03,9.032210800796747208e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250537440180778503e-03,9.070800297195091844e-05,-1.066814453246180464e-04
3.839999999999999858e+00,3.250537440180778503e-03,9.070800297195091844e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250538138672709465e-03,9.109007078222930431e-05,-1.066815294879365456e-04
3.850000000000000089e+00,3.250538138672709465e-03,9.109007078222930431e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250536276027560234e-03,9.020260768011212349e-05,-1.066815719303944326e-04
3.859999999999999876e+00,3.250536276027560234e-03,9.020260768011212349e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250535344704985619e-03,9.121195034822449088e-05,-1.066812256647852158e-04
3.870000000000000107e+00,3.250535344704985619e-03,9.121195034822449088e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541165471076965e-03,9.159500768873840570e-05,-1.066817603209303648e-04
3.879999999999999893e+00,3.250541165471076965e-03,9.159500768873840570e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250544425100088120e-03,9.072516695596277714e-05,-1.066821384900749507e-04
3.890000000000000124e+00,3.250544425100088120e-03,9.072516695596277714e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250545356422662735e-03,9.113019041251391172e-05,-1.066820000070080451e-04
3.899999999999999911e+00,3.250545356422662735e-03,9.113019041251391172e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250544192269444466e-03,9.026699262904003263e-05,-1.066820786012989919e-04
3.910000000000000142e+00,3.250544192269444466e-03,9.026699262904003263e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250540466979146004e-03,9.066356869880110025e-05,-1.066816380225982046e-04
3.919999999999999929e+00,3.250540466979146004e-03,9.066356869880110025e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250540932640433311e-03,9.105486242333427072e-05,-1.066816970597644329e-04
3.930000000000000160e+00,3.250540932640433311e-03,9.105486242333427072e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250545123592019081e-03,9.145375952357426286e-05,-1.066820142570925695e-04
3.939999999999999947e+00,3.250545123592019081e-03,9.145375952357426286e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250547219067811966e-03,9.059509466169402003e-05,-1.066823051906812454e-04
3.950000000000000178e+00,3.250547219067811966e-03,9.059509466169402003e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250546986237168312e-03,9.100700845010578632e-05,-1.066820848025136774e-04
3.959999999999999964e+00,3.250546986237168312e-03,9.100700845010578632e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250544425100088120e-03,9.014664829010143876e-05,-1.066820844529396158e-04
3.970000000000000195e+00,3.250544425100088120e-03,9.014664829010143876e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250539535656571388e-03,9.054209658643230796e-05,-1.066815649799745245e-04
3.979999999999999982e+00,3.250539535656571388e-03,9.054209658643230796e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250538604333996773e-03,9.092826076084747910e-05,-1.066815427263610624e-04
3.990000000000000213e+00,3.250538604333996773e-03,9.092826076084747910e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250535111874341965e-03,9.003955346997827291e-05,-1.066814794113086698e-04
4.000000000000000000e+00,3.250535111874341965e-03,9.003955346997827291e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250529058277606964e-03,9.040313307195901871e-05,-1.066808769312722557e-04
4.009999999999999787e+00,3.250529058277606964e-03,9.040313307195901871e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250529989600181580e-03,9.139200847130268812e-05,-1.066808963273577421e-04
4.020000000000000462e+00,3.250529989600181580e-03,9.139200847130268812e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250537440180778503e-03,9.176053572446107864e-05,-1.066815422753788340e-04
4.030000000000000249e+00,3.250537440180778503e-03,9.176053572446107864e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250542329624295235e-03,9.088160732062533498e-05,-1.066820243348841438e-04
4.040000000000000036e+00,3.250542329624295235e-03,9.088160732062533498e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250544890761375427e-03,9.128270176006481051e-05,-1.066819861740803626e-04
4.049999999999999822e+00,3.250544890761375427e-03,9.128270176006481051e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250545123592019081e-03,9.042060264619067311e-05,-1.066821644255618495e-04
4.060000000000000497e+00,3.250545123592019081e-03,9.042060264619067311e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250543260946869850e-03,9.082334145205095410e-05,-1.066818265124175655e-04
4.070000000000000284e+00,3.250543260946869850e-03,9.082334145205095410e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250545123592019081e-03,9.122605115408077836e-05,-1.066819944162657934e-04
4.080000000000000071e+00,3.250545123592019081e-03,9.122605115408077836e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250544890761375427e-03,9.036370465764775872e-05,-1.066821357152784855e-04
4.089999999999999858e+00,3.250544890761375427e-03,9.036370465764775872e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250542329624295235e-03,9.076431160792708397e-05,-1.066817598366056669e-04
4.099999999999999645e+00,3.250542329624295235e-03,9.076431160792708397e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250543726608157158e-03,9.116295404965057969e-05,-1.066818875814744543e-04
4.110000000000000320e+00,3.250543726608157158e-03,9.116295404965057969e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250542562454938889e-03,9.029445936903357506e-05,-1.066819852917069917e-04
4.120000000000000107e+00,3.250542562454938889e-03,9.029445936903357506e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250539302825927734e-03,9.068664076039567590e-05,-1.066815607902953220e-04
4.129999999999999893e+00,3.250539302825927734e-03,9.068664076039567590e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250539768487215042e-03,9.107429650612175465e-05,-1.066816333552059182e-04
4.139999999999999680e+00,3.250539768487215042e-03,9.107429650612175465e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250544425100088120e-03,9.147020318778231740e-05,-1.066819619775361802e-04
4.150000000000000355e+00,3.250544425100088120e-03,9.147020318778231740e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250546520575881004e-03,9.060908632818609476e-05,-1.066822625928140223e-04
4.160000000000000142e+00,3.250546520575881004e-03,9.060908632818609476e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250546287745237350e-03,9.101902105612680316e-05,-1.066820505009787306e-04
4.169999999999999929e+00,3.250546287745237350e-03,9.101902105612680316e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250543959438800812e-03,9.015706018544733524e-05,-1.066820573020315613e-04
4.179999999999999716e+00,3.250543959438800812e-03,9.015706018544733524e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250539302825927734e-03,9.055126429302617908e-05,-1.066815440983448742e-04
4.190000000000000391e+00,3.250539302825927734e-03,9.055126429302617908e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250538371503353119e-03,9.093647531699389219e-05,-1.066815274243439898e-04
4.200000000000000178e+00,3.250538371503353119e-03,9.093647531699389219e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250535111874341965e-03,9.004709136206656694e-05,-1.066814691738658861e-04
4.209999999999999964e+00,3.250535111874341965e-03,9.004709136206656694e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250529058277606964e-03,9.041024168254807591e-05,-1.066808714303753172e-04
4.219999999999999751e+00,3.250529058277606964e-03,9.041024168254807591e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250529989600181580e-03,9.139892790699377656e-05,-1.066808953852366052e-04
4.230000000000000426e+00,3.250529989600181580e-03,9.139892790699377656e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250537440180778503e-03,9.176748426398262382e-05,-1.066815458559070419e-04
4.240000000000000213e+00,3.250537440180778503e-03,9.176748426398262382e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250542562454938889e-03,9.088882507057860494e-05,-1.066820325464971876e-04
4.250000000000000000e+00,3.250542562454938889e-03,9.088882507057860494e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250545123592019081e-03,9.129042155109345913e-05,-1.066819992958274190e-04
4.259999999999999787e+00,3.250545123592019081e-03,9.129042155109345913e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250545356422662735e-03,9.042907913681119680e-05,-1.066821828787770018e-04
4.270000000000000462e+00,3.250545356422662735e-03,9.042907913681119680e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250543493777513504e-03,9.083284385269507766e-05,-1.066818509146530739e-04
4.280000000000000249e+00,3.250543493777513504e-03,9.083284385269507766e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250539069995284081e-03,8.995860116556286812e-05,-1.066817315317370184e-04
4.290000000000000036e+00,3.250539069995284081e-03,8.995860116556286812e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250532317906618118e-03,9.033396781887859106e-05,-1.066810811864934180e-04
4.299999999999999822e+00,3.250532317906618118e-03,9.033396781887859106e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250529291108250618e-03,9.069320367416366935e-05,-1.066809121278156758e-04
4.310000000000000497e+00,3.250529291108250618e-03,9.069320367416366935e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250533016398549080e-03,9.168728865915909410e-05,-1.066811228982353886e-04
4.320000000000000284e+00,3.250533016398549080e-03,9.168728865915909410e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250537207350134850e-03,9.079244046006351709e-05,-1.066816723818080992e-04
4.330000000000000071e+00,3.250537207350134850e-03,9.079244046006351709e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250538604333996773e-03,9.117469016928225756e-05,-1.066815682803585926e-04
4.339999999999999858e+00,3.250538604333996773e-03,9.117469016928225756e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250544192269444466e-03,9.156848682323470712e-05,-1.066819614479254283e-04
4.350000000000000533e+00,3.250544192269444466e-03,9.156848682323470712e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250547219067811966e-03,9.070849773706868291e-05,-1.066823264570110612e-04
4.360000000000000320e+00,3.250547219067811966e-03,9.070849773706868291e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250548150390386581e-03,9.112283441936597228e-05,-1.066821809810279134e-04
4.370000000000000107e+00,3.250548150390386581e-03,9.112283441936597228e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250546753406524658e-03,9.026870247907936573e-05,-1.066822585496707471e-04
4.379999999999999893e+00,3.250546753406524658e-03,9.026870247907936573e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250543260946869850e-03,9.067440259968861938e-05,-1.066818228706579693e-04
4.389999999999999680e+00,3.250543260946869850e-03,9.067440259968861938e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250543959438800812e-03,9.107516962103545666e-05,-1.066818929030901474e-04
4.400000000000000355e+00,3.250543959438800812e-03,9.107516962103545666e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250541863963007927e-03,9.020590368891134858e-05,-1.066819331970608492e-04
4.410000000000000142e+00,3.250541863963007927e-03,9.020590368891134858e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250537673011422157e-03,9.059440344572067261e-05,-1.066814494592782442e-04
4.419999999999999929e+00,3.250537673011422157e-03,9.059440344572067261e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250537207350134850e-03,9.097534348256886005e-05,-1.066814591254044607e-04
4.429999999999999716e+00,3.250537207350134850e-03,9.097534348256886005e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250534180551767349e-03,9.008296183310449123e-05,-1.066814249132557894e-04
4.440000000000000391e+00,3.250534180551767349e-03,9.008296183310449123e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250528592616319656e-03,9.044430044014006853e-05,-1.066808497937966936e-04
4.450000000000000178e+00,3.250528592616319656e-03,9.044430044014006853e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250529989600181580e-03,9.143228817265480757e-05,-1.066808956767647458e-04
4.459999999999999964e+00,3.250529989600181580e-03,9.143228817265480757e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250537905842065811e-03,9.180125925922766328e-05,-1.066815680609523124e-04
4.469999999999999751e+00,3.250537905842065811e-03,9.180125925922766328e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250543260946869850e-03,9.092412074096500874e-05,-1.066820773502097667e-04
4.480000000000000426e+00,3.250543260946869850e-03,9.092412074096500874e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250539768487215042e-03,9.005009633256122470e-05,-1.066817740590693685e-04
4.490000000000000213e+00,3.250539768487215042e-03,9.005009633256122470e-05,3.189468383789062500e-02,1.275787353515625000e+00,3.250537207350134850e-03,9.106785000767558813e-05,-1.066813318061889332e-04
4.500000000000000000e+00,3.250537207350134850e-03,9.106785000767558813e-05,3.189659118652343750e-02,1.275863647460937500e+00,3.250541398301720619e-03,9.145458170678466558e-05,-1.066817740852347990e-04
4.509999999999999787e+00,3.250541398301720619e-03,9.145458170678466558e-05,3.190040588378906250e-02,1.276016235351562500e+00,3.250543260946869850e-03,9.058378054760396481e-05,-1.066820605217478707e-04
